"USA_or_HHSRegion","WEEK_END","Variant","Share","Share_lo","Share_hi","count","denom_count","DF","eff.size","CI_width","nchs_flag","nchs_flag_wodf"
"USA",2021-03-13,"Other",0.387796288804057,0.354949183954772,0.421421385203073,2774,7432,182,853.061015812091,0.0664722012483006,0,0
"USA",2021-03-13,"P.1",0.00550130590427216,0.00283862178925259,0.00960675660552257,59,7432,182,2167.17700766287,0.00676813481626998,0,0
"USA",2021-03-13,"P.2",0.00546051118917564,0.00345096000121661,0.00820745346998752,46,7432,182,4147.64721968559,0.00475649346877091,0,0
"USA",2021-03-13,"P.3",0,NA,NA,0,7432,182,NA,NA,1,1
"USA",2021-03-20,"A.23.1",0.000419737128077241,5.37521084032581e-05,0.00148526179672842,2,9673,228,4939.99826029899,0.00143150968832516,1,1
"USA",2021-03-20,"A.27",0,NA,NA,0,9673,228,NA,NA,1,1
"USA",2021-03-20,"A.28",0,NA,NA,0,9673,228,NA,NA,1,1
"USA",2021-03-20,"B.1.1.318",0.00162321080164532,0.000681741152869433,0.00325284584412281,13,9673,228,4669.99986709742,0.00257110469125337,1,1
"USA",2021-03-20,"B.1.1.519",0.0499352156106865,0.0408361203319484,0.0603708990077977,446,9673,228,2014.17787262767,0.0195347786758493,0,0
"USA",2021-03-20,"B.1.1.529",0,NA,NA,0,9673,228,NA,NA,1,1
"USA",2021-03-20,"B.1.1.7",0.388746004240855,0.354736510695798,0.423581946993889,3846,9673,228,796.770645385277,0.0688454362980904,0,0
"USA",2021-03-20,"B.1.214.2",0.00146207127987876,0.000328737417065622,0.00410360417367623,12,9673,228,2226.67435868739,0.00377486675661061,1,1
"USA",2021-03-20,"B.1.351",0.00664657974535126,0.00425079883934404,0.00989600818790115,55,9673,228,3569.08554922537,0.00564520934855711,0,0
"USA",2021-03-20,"B.1.427",0.110617275772503,0.0791201050935403,0.149193747464561,1305,9673,228,335.164765799572,0.0700736423710211,0,0
"USA",2021-03-20,"B.1.525",0.00499145308988241,0.00298020751662199,0.00783848882591931,35,9673,228,3687.0470610396,0.00485828130929732,0,0
"USA",2021-03-20,"B.1.526",0.111405970797877,0.0829011746610125,0.145544168784428,909,9673,228,418.323304584381,0.0626429941234156,0,0
"USA",2021-03-20,"B.1.617.1",0.000607448062603217,0.000172536927799043,0.00152198822776391,7,9673,228,6917.51647303066,0.00134945129996486,1,1
"USA",2021-03-20,"B.1.617.2",0.000312545317259678,1.63168018543447e-05,0.00146198157964437,2,9673,228,4158.32623968441,0.00144566477779003,1,1
"USA",2021-03-20,"B.1.617.3",0,NA,NA,0,9673,228,NA,NA,1,1
"USA",2021-03-20,"B.1.620",0,NA,NA,0,9673,228,NA,NA,1,1
"USA",2021-03-20,"B.1.621",0.000318731723131893,6.62904036671465e-05,0.000927698054345064,3,9673,228,9485.45401636722,0.000861407650677917,1,1
"USA",2021-03-20,"B.1.640",0,NA,NA,0,9673,228,NA,NA,1,1
"USA",2021-03-20,"C.16",0,NA,NA,0,9673,228,NA,NA,1,1
"USA",2021-03-20,"C.36",0.000112493192357022,2.61405220089465e-06,0.000638306235228979,1,9673,228,8654.62296248208,0.000635692183028084,1,1
"USA",2021-03-20,"C.37",0.00194171976993849,0.000626403666301047,0.00454274375461676,13,9673,228,2550.41991234811,0.00391634008831571,1,1
"USA",2021-03-20,"Other",0.301650729916574,0.28124817249195,0.322656524195296,2816,9673,228,1933.60696737091,0.041408351703346,0,0
"USA",2021-03-20,"P.1",0.0132818736448307,0.00853593765096235,0.0196838674357709,159,9673,228,1813.8185692418,0.0111479297848085,0,0
"USA",2021-03-20,"P.2",0.00592693990654795,0.00343805524945981,0.00951027736191767,49,9673,228,2819.34346385371,0.00607222211245786,0,0
"USA",2021-03-20,"P.3",0,NA,NA,0,9673,228,NA,NA,1,1
"USA",2021-03-27,"A.23.1",0.000787925793108354,7.95273716258869e-05,0.00302739729854801,2,9530,224,2273.78575048426,0.00294786992692213,1,1
"USA",2021-03-27,"A.27",0,NA,NA,0,9530,224,NA,NA,1,1
"USA",2021-03-27,"A.28",0,NA,NA,0,9530,224,NA,NA,1,1
"USA",2021-03-27,"B.1.1.318",0.001970981514151,0.000911295156094763,0.00371206935397673,14,9530,224,4672.20561230562,0.00280077419788197,1,1
"USA",2021-03-27,"B.1.1.519",0.0494844107533681,0.0402761299612958,0.0600787185119053,422,9530,224,1945.6042124334,0.0198025885506095,0,0
"USA",2021-03-27,"B.1.1.529",0,NA,NA,0,9530,224,NA,NA,1,1
"USA",2021-03-27,"B.1.1.7",0.484105468863586,0.451049153285311,0.517265813515756,4619,9530,224,902.744795530772,0.066216660230445,0,0
"USA",2021-03-27,"B.1.214.2",0.000851460034358396,0.000166949932052049,0.00254228190440293,5,9530,224,3366.47437459122,0.00237533197235088,1,1
"USA",2021-03-27,"B.1.351",0.00754682219733262,0.00499453923290611,0.0109342864461478,64,9530,224,3626.26331594608,0.0059397472132417,0,0
"USA",2021-03-27,"B.1.427",0.0872004132998681,0.0633393826720317,0.116382730445893,1026,9530,224,471.744127724124,0.0530433477738613,0,0
"USA",2021-03-27,"B.1.525",0.00374845995224562,0.00244676761972165,0.00549341080135425,40,9530,224,6897.06890268514,0.00304664318163261,0,0
"USA",2021-03-27,"B.1.526",0.123707672004557,0.0925369237729945,0.16079744292626,1059,9530,224,385.340369922557,0.0682605191532656,0,0
"USA",2021-03-27,"B.1.617.1",0.000617304337234325,0.000190022118287115,0.00148253610290443,6,9530,224,7534.57175193502,0.00129251398461731,1,1
"USA",2021-03-27,"B.1.617.2",0,NA,NA,0,9530,224,NA,NA,1,1
"USA",2021-03-27,"B.1.617.3",0,NA,NA,0,9530,224,NA,NA,1,1
"USA",2021-03-27,"B.1.620",5.17362458260802e-05,4.62510797614507e-08,0.0004890032301245,1,9530,224,9530,0.000488956979044739,1,1
"USA",2021-03-27,"B.1.621",0.000164099316148272,1.28499799400929e-05,0.000684112110994447,2,9530,224,9530,0.000671262131054354,1,1
"USA",2021-03-27,"B.1.640",0,NA,NA,0,9530,224,NA,NA,1,1
"USA",2021-03-27,"C.16",0,NA,NA,0,9530,224,NA,NA,1,1
"USA",2021-03-27,"C.36",8.55102393319908e-05,1.05146533331586e-06,0.000550434392639301,1,9530,224,9530,0.000549382927305985,1,1
"USA",2021-03-27,"C.37",0.00186438204313723,0.000696223043012867,0.00401319102890978,14,9530,224,3307.64592717884,0.00331696798589691,1,1
"USA",2021-03-27,"Other",0.213827526919404,0.199052564046411,0.229180114401897,1974,9530,224,2910.02872616958,0.0301275503554862,0,0
"USA",2021-03-27,"P.1",0.0208356813858182,0.0150586496808772,0.0280574237763346,254,9530,224,2017.19127858829,0.0129987740954573,0,0
"USA",2021-03-27,"P.2",0.00315014510052525,0.00194677371159662,0.00481942880693369,27,9530,224,6612.7195066038,0.00287265509533707,0,0
"USA",2021-03-27,"P.3",0,NA,NA,0,9530,224,NA,NA,1,1
"USA",2021-04-03,"A.23.1",0,NA,NA,0,11858,228,NA,NA,1,1
"USA",2021-04-03,"A.27",0,NA,NA,0,11858,228,NA,NA,1,1
"USA",2021-04-03,"A.28",7.58167997971675e-05,1.34478876619501e-06,0.000454916811534424,1,11858,228,11858,0.000453572022768229,1,1
"USA",2021-04-03,"B.1.1.318",0.0021162167080113,0.00124005289236821,0.00337214720667976,27,11858,228,8179.50813917629,0.00213209431431156,0,0
"USA",2021-04-03,"B.1.1.519",0.0362196083071549,0.0301593207709078,0.043103341212509,388,11858,228,3359.3079714964,0.0129440204416012,0,0
"USA",2021-04-03,"B.1.1.529",0,NA,NA,0,11858,228,NA,NA,1,1
"USA",2021-04-03,"B.1.1.7",0.55658857991234,0.523578184848983,0.58923056167344,6675,11858,228,907.610992270554,0.0656523768244568,0,0
"USA",2021-04-03,"B.1.214.2",0.000874224585041732,0.00025148028407685,0.00217570829852856,9,11858,228,4881.17379771543,0.00192422801445171,1,1
"USA",2021-04-03,"B.1.351",0.00805461514192353,0.00586688957891921,0.0107848605547938,86,11858,228,5508.84586772306,0.00491797097587456,0,0
"USA",2021-04-03,"B.1.427",0.072614919636403,0.0558671943431751,0.0924841917251189,987,11858,228,826.297270318214,0.0366169973819438,0,0
"USA",2021-04-03,"B.1.525",0.00487006554007523,0.00298505974304507,0.00749629257500606,40,11858,228,4146.01298921399,0.00451123283196099,0,0
"USA",2021-04-03,"B.1.526",0.122786892949289,0.0965492388092771,0.153150775009129,1353,11858,228,550.523390397134,0.056601536199852,0,0
"USA",2021-04-03,"B.1.617.1",0.00056001625138557,0.000196469466214035,0.00125085046744454,7,11858,228,9987.6124547608,0.0010543810012305,1,1
"USA",2021-04-03,"B.1.617.2",0.000502065706122212,0.000183372345909848,0.00109559693503218,8,11858,228,11858,0.000912224589122333,1,1
"USA",2021-04-03,"B.1.617.3",0,NA,NA,0,11858,228,NA,NA,1,1
"USA",2021-04-03,"B.1.620",0,NA,NA,0,11858,228,NA,NA,1,1
"USA",2021-04-03,"B.1.621",0.000664756245677358,0.000222667927870707,0.00152417537683924,10,11858,228,7858.19323192571,0.00130150744896853,1,1
"USA",2021-04-03,"B.1.640",0,NA,NA,0,11858,228,NA,NA,1,1
"USA",2021-04-03,"C.16",0,NA,NA,0,11858,228,NA,NA,1,1
"USA",2021-04-03,"C.36",0,NA,NA,0,11858,228,NA,NA,1,1
"USA",2021-04-03,"C.37",0.00134992560591519,0.00068813497064725,0.00237977224512005,15,11858,228,8579.3886312238,0.0016916372744728,0,0
"USA",2021-04-03,"Other",0.156775421737464,0.144242684677959,0.169948989825341,1789,11858,228,3149.97626718282,0.0257063051473823,0,0
"USA",2021-04-03,"P.1",0.0335145760648774,0.0258173035787641,0.0427211778371493,432,11858,228,1863.98630176796,0.0169038742583853,0,0
"USA",2021-04-03,"P.2",0.00238649244905262,0.00141663330526896,0.0037657480112406,30,11858,228,7572.29006909226,0.00234911470597164,0,0
"USA",2021-04-03,"P.3",4.58063594694514e-05,7.62353983082233e-08,0.000400876886128709,1,11858,228,11858,0.000400800650730401,1,1
"USA",2021-04-10,"A.23.1",0,NA,NA,0,12282,224,NA,NA,1,1
"USA",2021-04-10,"A.27",0,NA,NA,0,12282,224,NA,NA,1,1
"USA",2021-04-10,"A.28",6.81930898105488e-05,9.32371353067783e-07,0.0004303892141169,1,12282,224,12282,0.000429456842763832,1,1
"USA",2021-04-10,"B.1.1.318",0.00240468456349911,0.00142496602621517,0.00379940963164603,25,12282,224,7471.11307679968,0.00237444360543086,0,0
"USA",2021-04-10,"B.1.1.519",0.0303004484424087,0.0246478435719197,0.0368281624777875,364,12282,224,3212.04612280458,0.0121803189058678,0,0
"USA",2021-04-10,"B.1.1.529",0,NA,NA,0,12282,224,NA,NA,1,1
"USA",2021-04-10,"B.1.1.7",0.625658587034541,0.59316470888446,0.657329380456995,7777,12282,224,902.663368991706,0.064164671572535,0,0
"USA",2021-04-10,"B.1.214.2",0.000672746961472018,0.000212607853962662,0.00159283226794513,8,12282,224,7160.09503752579,0.00138022441398247,1,1
"USA",2021-04-10,"B.1.351",0.0101824586300023,0.00740443462711451,0.0136512512477867,104,12282,224,4308.87320973545,0.00624681662067215,0,0
"USA",2021-04-10,"B.1.427",0.0530017930599335,0.040858873373875,0.0674558866620664,746,12282,224,1166.61619122675,0.0265970132881913,0,0
"USA",2021-04-10,"B.1.525",0.00411406951069419,0.00265620859972287,0.00608154829205922,42,12282,224,6002.49771985019,0.00342533969233635,0,0
"USA",2021-04-10,"B.1.526",0.116434751146785,0.0917116131622436,0.145060964852971,1311,12282,224,591.59867442221,0.0533493516907277,0,0
"USA",2021-04-10,"B.1.617.1",0.00147042257494809,0.000617423059736786,0.0029472709092899,15,12282,224,5153.24867975108,0.00232984784955312,1,1
"USA",2021-04-10,"B.1.617.2",0.0012319079318876,0.000638433674074212,0.00214680181754903,14,12282,224,9810.1395864323,0.00150836814347482,0,0
"USA",2021-04-10,"B.1.617.3",0,NA,NA,0,12282,224,NA,NA,1,1
"USA",2021-04-10,"B.1.620",0,NA,NA,0,12282,224,NA,NA,1,1
"USA",2021-04-10,"B.1.621",0.00100792543226306,0.000416372334979601,0.00204134855926265,12,12282,224,7293.04924767073,0.00162497622428305,1,1
"USA",2021-04-10,"B.1.640",0,NA,NA,0,12282,224,NA,NA,1,1
"USA",2021-04-10,"C.16",0,NA,NA,0,12282,224,NA,NA,1,1
"USA",2021-04-10,"C.36",0.000739575347710423,0.000228354502417881,0.00177315786555175,9,12282,224,6313.9267562373,0.00154480336313386,1,1
"USA",2021-04-10,"C.37",0.00132353737015257,0.000698553557529299,0.00227686696575742,19,12282,224,9583.36376227707,0.00157831340822813,0,0
"USA",2021-04-10,"Other",0.111462239362784,0.101018087488143,0.122587250987226,1324,12282,224,3362.67120126825,0.0215691634990832,0,0
"USA",2021-04-10,"P.1",0.0388955304991385,0.0298314773866022,0.0497545185220986,497,12282,224,1550.34891066013,0.0199230411354963,0,0
"USA",2021-04-10,"P.2",0.00103112904196903,0.000456131424175932,0.00199952581961873,14,12282,224,8141.80522757529,0.0015433943954428,1,1
"USA",2021-04-10,"P.3",0,NA,NA,0,12282,224,NA,NA,1,1
"USA",2021-04-17,"A.23.1",0.000219668579698939,4.88622800739048e-06,0.00125773405128214,1,12171,230,4373.260183081,0.00125284782327475,1,1
"USA",2021-04-17,"A.27",0,NA,NA,0,12171,230,NA,NA,1,1
"USA",2021-04-17,"A.28",0.000145943793899461,3.97697621580548e-06,0.000799825238330614,2,12171,230,7015.46132054814,0.000795848262114809,1,1
"USA",2021-04-17,"B.1.1.318",0.00324270244289822,0.00186008204505572,0.00524908441360232,31,12171,230,4980.29091429937,0.00338900236854659,0,0
"USA",2021-04-17,"B.1.1.519",0.0250525739985082,0.0195088041424074,0.0316486534075814,264,12171,230,2717.63859411675,0.012139849265174,0,0
"USA",2021-04-17,"B.1.1.529",0,NA,NA,0,12171,230,NA,NA,1,1
"USA",2021-04-17,"B.1.1.7",0.638903630573953,0.608145855387862,0.668834803526511,7695,12171,230,992.836759245207,0.0606889481386483,0,0
"USA",2021-04-17,"B.1.214.2",0.000855046337086197,0.000268220138067806,0.00203242857325741,8,12171,230,5577.1844402423,0.0017642084351896,1,1
"USA",2021-04-17,"B.1.351",0.00756845724015817,0.00555114062409611,0.0100749451785825,83,12171,230,6110.0010970427,0.00452380455448643,0,0
"USA",2021-04-17,"B.1.427",0.037170505428813,0.0281518885748485,0.0480667950045142,497,12171,230,1490.09167883696,0.0199149064296657,0,0
"USA",2021-04-17,"B.1.525",0.00459580935514256,0.00251158195775678,0.00770605764189169,55,12171,230,3035.1332778379,0.00519447568413491,0,0
"USA",2021-04-17,"B.1.526",0.118561807190588,0.0967097324657695,0.143343726321801,1429,12171,230,779.950947190044,0.0466339938560316,0,0
"USA",2021-04-17,"B.1.617.1",0.00203475618859167,0.00107773296460504,0.00349103714827038,25,12171,230,6291.12300372307,0.00241330418366535,0,0
"USA",2021-04-17,"B.1.617.2",0.00390074823271725,0.00251588605151195,0.00577105679977942,56,12171,230,6304.88516857763,0.00325517074826747,0,0
"USA",2021-04-17,"B.1.617.3",0,NA,NA,0,12171,230,NA,NA,1,1
"USA",2021-04-17,"B.1.620",0,NA,NA,0,12171,230,NA,NA,1,1
"USA",2021-04-17,"B.1.621",0.00151956798352507,0.000681519626096615,0.00292001955264824,17,12171,230,5682.15412429242,0.00223849992655162,1,1
"USA",2021-04-17,"B.1.640",0,NA,NA,0,12171,230,NA,NA,1,1
"USA",2021-04-17,"C.16",0,NA,NA,0,12171,230,NA,NA,1,1
"USA",2021-04-17,"C.36",0.000902298722607817,0.00045020444529065,0.00161463607684495,13,12171,230,12171,0.0011644316315543,0,0
"USA",2021-04-17,"C.37",0.00179516492522326,0.00100431633375321,0.00296076958212897,24,12171,230,8336.78002672363,0.00195645324837576,0,0
"USA",2021-04-17,"Other",0.100156766215721,0.0889726304549986,0.112234728854884,1256,12171,230,2644.27674032725,0.0232620983998858,0,0
"USA",2021-04-17,"P.1",0.0531200278079504,0.0415488099532009,0.0667674390492844,712,12171,230,1295.72325188888,0.0252186290960835,0,0
"USA",2021-04-17,"P.2",0.000254524982918344,5.38167371396914e-05,0.000735402410478306,3,12171,230,12061.847126438,0.000681585673338615,1,1
"USA",2021-04-17,"P.3",0,NA,NA,0,12171,230,NA,NA,1,1
"USA",2021-04-24,"A.23.1",0,NA,NA,0,9680,222,NA,NA,1,1
"USA",2021-04-24,"A.27",0,NA,NA,0,9680,222,NA,NA,1,1
"USA",2021-04-24,"A.28",0,NA,NA,0,9680,222,NA,NA,1,1
"USA",2021-04-24,"B.1.1.318",0.00398338513063471,0.0026394823462334,0.00576780657693066,43,9680,222,6923.89146717039,0.00312832423069726,0,0
"USA",2021-04-24,"B.1.1.519",0.0183720177160344,0.013126035048422,0.0249828599895777,162,9680,222,2149.36989282015,0.0118568249411557,0,0
"USA",2021-04-24,"B.1.1.529",0,NA,NA,0,9680,222,NA,NA,1,1
"USA",2021-04-24,"B.1.1.7",0.669726496590113,0.642229090018568,0.696384555956218,6341,9680,222,1193.26384139917,0.0541554659376502,0,0
"USA",2021-04-24,"B.1.214.2",0.000599893458926639,0.000120348004225062,0.00177372387256183,3,9680,222,4876.75155511307,0.00165337586833676,1,1
"USA",2021-04-24,"B.1.351",0.00706269268378579,0.00450841788281673,0.010530607590353,58,9680,222,3332.64761263625,0.00602218970753623,0,0
"USA",2021-04-24,"B.1.427",0.0310757639000272,0.0232923661455978,0.0405563190160066,311,9680,222,1672.51842262284,0.0172639528704088,0,0
"USA",2021-04-24,"B.1.525",0.00380293696037555,0.00211406769138916,0.00629906810783468,59,9680,222,3856.91694465744,0.00418500041644551,0,0
"USA",2021-04-24,"B.1.526",0.109892307381724,0.0908602353517796,0.131339801908212,1096,9680,222,965.509767581443,0.040479566556432,0,0
"USA",2021-04-24,"B.1.617.1",0.00189531042235619,0.000848706027110384,0.00364533013662815,15,9680,222,4540.10897576935,0.00279662410951777,1,1
"USA",2021-04-24,"B.1.617.2",0.00872421649422046,0.00619433728011553,0.0119337126032617,78,9680,222,4406.36047443539,0.00573937532314617,0,0
"USA",2021-04-24,"B.1.617.3",0.000139468098431762,3.53080405480306e-06,0.000776829197265831,1,9680,222,7169.95942007093,0.000773298393211027,1,1
"USA",2021-04-24,"B.1.620",0.00030541673014889,5.18150508497171e-05,0.000969763149654846,3,9680,222,8316.97453180221,0.000917948098805129,1,1
"USA",2021-04-24,"B.1.621",0.00241040282831744,0.00132885177144765,0.00401785941398767,26,9680,222,5942.61648252709,0.00268900764254003,0,0
"USA",2021-04-24,"B.1.640",0,NA,NA,0,9680,222,NA,NA,1,1
"USA",2021-04-24,"C.16",0.000235830050804719,5.5962102442186e-06,0.00133176927934302,1,9680,222,4155.1667259348,0.0013261730690988,1,1
"USA",2021-04-24,"C.36",0.0010599767564342,0.000379761160831869,0.0023385253487784,9,9680,222,5448.39330498633,0.00195876418794653,1,1
"USA",2021-04-24,"C.37",0.00289690633276145,0.00146165935897772,0.00514149117164894,25,9680,222,3893.06584586976,0.00367983181267122,0,0
"USA",2021-04-24,"Other",0.0790813874687524,0.0692552790238157,0.0898159585000554,768,9680,222,2744.15722303435,0.0205606794762397,0,0
"USA",2021-04-24,"P.1",0.0586430169782503,0.046130585030805,0.0733302087676262,680,9680,222,1220.84148130533,0.0271996237368212,0,0
"USA",2021-04-24,"P.2",9.2574017900736e-05,1.62320567041167e-06,0.000556719757917517,1,9680,222,9680,0.000555096552247105,1,1
"USA",2021-04-24,"P.3",0,NA,NA,0,9680,222,NA,NA,1,1
"USA",2021-05-01,"A.23.1",0.000115185755982516,2.47883516729528e-06,0.000664271100728916,1,10114,234,8257.34022180677,0.00066179226556162,1,1
"USA",2021-05-01,"A.27",0,NA,NA,0,10114,234,NA,NA,1,1
"USA",2021-05-01,"A.28",0,NA,NA,0,10114,234,NA,NA,1,1
"USA",2021-05-01,"B.1.1.318",0.00455960575745866,0.0026586442416205,0.0072896868694281,52,10114,234,3729.90343025768,0.0046310426278076,0,0
"USA",2021-05-01,"B.1.1.519",0.0136205964178665,0.00853087216196447,0.0205946986747889,167,10114,234,1597.75718521143,0.0120638265128244,0,0
"USA",2021-05-01,"B.1.1.529",0,NA,NA,0,10114,234,NA,NA,1,1
"USA",2021-05-01,"B.1.1.7",0.690792040355162,0.665777101792198,0.714999414656162,6776,10114,234,1392.77442047998,0.0492223128639646,0,0
"USA",2021-05-01,"B.1.214.2",0.00039817361258063,6.18585986161003e-05,0.00130960259679902,3,10114,234,5961.99757227033,0.00124774399818292,1,1
"USA",2021-05-01,"B.1.351",0.00788515160945023,0.0054613643389341,0.0110102581538329,74,10114,234,4290.96643669224,0.00554889381489884,0,0
"USA",2021-05-01,"B.1.427",0.0231742731788448,0.015557077273152,0.033142075307665,243,10114,234,1245.27877153931,0.017584998034513,0,0
"USA",2021-05-01,"B.1.525",0.00295889489208704,0.00150600580668062,0.00521975873417305,45,10114,234,3895.73363869285,0.00371375292749243,0,0
"USA",2021-05-01,"B.1.526",0.102205649113349,0.086161263568091,0.120099246788146,1059,10114,234,1282.0994363873,0.0339379832200545,0,0
"USA",2021-05-01,"B.1.617.1",0.000584544362308146,0.000151492845468071,0.00153400773274143,6,10114,234,6462.72022730292,0.00138251488727336,1,1
"USA",2021-05-01,"B.1.617.2",0.012256921278032,0.00913250605673421,0.0160946978246583,129,10114,234,4141.30969133819,0.00696219176792412,0,0
"USA",2021-05-01,"B.1.617.3",0,NA,NA,0,10114,234,NA,NA,1,1
"USA",2021-05-01,"B.1.620",4.33150933549734e-05,1.65203712502643e-08,0.000450573853909527,1,10114,234,10114,0.000450557333538277,1,1
"USA",2021-05-01,"B.1.621",0.00624474275673133,0.00390232901345201,0.00946806589005278,65,10114,234,3470.97384576095,0.00556573687660077,0,0
"USA",2021-05-01,"B.1.640",0,NA,NA,0,10114,234,NA,NA,1,1
"USA",2021-05-01,"C.16",0,NA,NA,0,10114,234,NA,NA,1,1
"USA",2021-05-01,"C.36",0.000701311839313068,0.000212438446191922,0.0016987555360974,8,10114,234,6494.30238686367,0.00148631708990548,1,1
"USA",2021-05-01,"C.37",0.00372199140912425,0.00168509500817251,0.00710348339144473,33,10114,234,2363.58521717807,0.00541838838327222,1,1
"USA",2021-05-01,"Other",0.0617683184511637,0.0529071513627307,0.0716109090234517,648,10114,234,2653.04496516553,0.018703757660721,0,0
"USA",2021-05-01,"P.1",0.0686013553649644,0.0554274806221271,0.0837759456100876,800,10114,234,1292.41310142759,0.0283484649879605,0,0
"USA",2021-05-01,"P.2",0.000367928752226249,9.40582509166285e-05,0.000972224053326499,4,10114,234,10114,0.000878165802409871,1,1
"USA",2021-05-01,"P.3",0,NA,NA,0,10114,234,NA,NA,1,1
"USA",2021-05-08,"A.23.1",0.000120695701601775,2.72545603583493e-06,0.000689019134494379,1,8809,239,7995.96854892442,0.000686293678458544,1,1
"USA",2021-05-08,"A.27",0,NA,NA,0,8809,239,NA,NA,1,1
"USA",2021-05-08,"A.28",0,NA,NA,0,8809,239,NA,NA,1,1
"USA",2021-05-08,"B.1.1.318",0.00618887834896319,0.00390635994626738,0.0093105201230107,67,8809,239,3639.93732533812,0.00540416017674333,0,0
"USA",2021-05-08,"B.1.1.519",0.0124725828699176,0.00841420840127618,0.0177857754741551,118,8809,239,2383.73314129693,0.00937156707287887,0,0
"USA",2021-05-08,"B.1.1.529",0,NA,NA,0,8809,239,NA,NA,1,1
"USA",2021-05-08,"B.1.1.7",0.693857323795088,0.670717291439199,0.716289659384949,5931,8809,239,1612.99491025374,0.04557236794575,0,0
"USA",2021-05-08,"B.1.214.2",0.00028637885565698,2.44227752665535e-05,0.00116263545789205,2,8809,239,5704.85435789929,0.0011382126826255,1,1
"USA",2021-05-08,"B.1.351",0.00798733923618124,0.00488618271362137,0.0123076524103587,61,8809,239,2505.22271891479,0.00742146969673732,0,0
"USA",2021-05-08,"B.1.427",0.0180425716765321,0.0119261723196992,0.0261375328183353,177,8809,239,1498.20457396479,0.0142113604986361,0,0
"USA",2021-05-08,"B.1.525",0.00265527133706373,0.00135075660062298,0.00468620224884064,29,8809,239,4336.09297535744,0.00333544564821766,0,0
"USA",2021-05-08,"B.1.526",0.0936145759378841,0.0784771317800736,0.110578894672949,875,8809,239,1326.72108892633,0.0321017628928752,0,0
"USA",2021-05-08,"B.1.617.1",0.000284872334945025,4.75894249011798e-05,0.000910252833676188,4,8809,239,8809,0.000862663408775008,1,1
"USA",2021-05-08,"B.1.617.2",0.0150401408546014,0.010867431926662,0.0202652666555744,140,8809,239,2802.58368111449,0.00939783472891235,0,0
"USA",2021-05-08,"B.1.617.3",0,NA,NA,0,8809,239,NA,NA,1,1
"USA",2021-05-08,"B.1.620",6.48336846160012e-05,1.45273002645047e-07,0.000545454985254155,1,8809,239,8809,0.00054530971225151,1,1
